Id,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Additional_Information,UV_Index,Wind_Direction,Rain
98,13.294946560109803,36.77622534883179,2.2374410367293174,53.7531451344345,995.5902036064732,,6.18766018344345,NE,no rain
91,16.634737273486135,86.15035677914567,19.93764909342883,41.60064778713563,993.8973884304849,,4.972410448713563,NW,no rain
92,23.08120133666749,52.60349744359363,3.817485617015086,48.23998127880385,1030.484797865137,,5.636343797880385,NE,no rain
93,12.348512768961042,54.20220915629052,15.82786077515552,12.863815767692357,995.112524612742,,2.0987272467692355,NW,no rain
94,24.398662388904484,58.03573245070538,6.843241651743215,2.8163609753353414,1023.796086513344,,1.0939817675335342,SE,no rain
95,33.23240493940536,58.76410140086623,14.624653699705425,75.92362322417372,1020.7393509698336,,8.404707992417372,NW,no rain
96,17.96422381128309,37.227725446618216,14.15319455075554,7.398970375480484,1012.1107004896656,,1.5522427075480485,NW,no rain
99,27.90818010296414,92.28334950738348,0.0425078963305547,51.84905463875859,1013.4096156817436,,5.997251133875859,N,no rain
100,17.235152323680026,34.32913482563052,14.955689292222456,29.968502216307435,1048.7692320996234,,3.8091958916307433,NW,no rain
101,14.57978405017792,61.47861012165161,11.375538365976135,75.60286356710962,992.8283252501764,,8.372632026710964,SW,no rain
102,24.66282337025208,49.92858464733013,13.817482559233136,40.06135513846922,1018.180271838826,,4.818481183846922,W,no rain
103,10.502688654687338,40.840859095813535,15.070500696527954,15.125457180975566,1000.517404831593,,2.324891388097557,NW,no rain
104,30.72350073043408,84.86856835895486,9.870131035516724,5.604314037767222,988.666424165076,,1.3727770737767222,S,no rain
105,10.117386904813676,80.0452679243668,7.130690500811689,34.2547995787465,1039.611508662478,,4.23782562787465,SE,no rain
106,26.94541341990575,40.21635231270592,15.407517726049967,60.80549794500912,1020.4375189100142,,6.892895464500913,NW,no rain
107,16.750199329804122,74.2935948774417,7.602598573321089,22.03220931915428,1020.5180484457208,,3.015566601915428,SE,no rain
108,28.37985055306488,85.47886171313122,12.443845389808324,74.22047933730614,1018.1734316085274,,8.234393603730615,W,no rain
109,34.05471362793595,84.13325542589209,17.86812053031309,10.872581326500796,992.9127674774122,,1.89960380265008,NW,no rain
110,16.21882858799895,36.45957183643531,3.1678294420277786,47.19647572483107,1019.8043215910322,,5.531993242483106,NE,no rain
111,24.40393336044592,77.98589033320434,0.1781231978391506,53.67042533245972,986.397231010479,,6.179388203245972,N,rain
112,24.80104828179597,80.12167446185039,5.135132223973981,82.10120962669403,1027.7849309293858,,9.022466632669405,E,rain
113,24.306297644771835,90.35163869294192,15.949438868931775,11.7947682957816,983.6020017641667,,1.99182249957816,NW,no rain
114,15.577040816015458,65.56310372054907,11.336512849803215,0.167499407382099,993.2405781880184,,0.8290956107382099,SW,no rain
115,33.81872528792462,62.27658002123501,18.92321727070864,53.37097117512868,1000.5952457965916,,6.149442787512868,NW,no rain
116,21.178134465440685,97.5581427443629,10.957481997233586,15.072507218414543,999.5251852361916,,2.319596391841454,SW,no rain
117,31.160216811778195,85.75585790171274,5.3156276517729895,57.16933663458366,1036.8471602272225,,6.529279333458366,E,no rain
118,27.48698188293761,69.11116935645424,15.317706093986718,3.2902805759430387,1000.1425451221224,,1.141373727594304,NW,no rain
119,17.43592377137834,53.14319499178957,13.151007718300209,49.06750195610419,985.1770531485316,,5.719095865610419,W,no rain
120,30.34494549256193,89.16665972024575,16.41366719923173,39.07400058216071,984.7587885509424,,4.71974572821607,NW,no rain
121,19.912643521174616,61.88054726250833,13.359969520448349,15.624738243717706,990.4589463569456,,2.37481949437177,W,no rain
122,32.027579927779044,36.487963451071245,9.038980207390308,46.78472413688216,1007.5934330323696,,5.490818083688216,S,no rain
123,24.531821815896468,61.84329908994079,5.541653381874207,47.716940830353096,993.7769963615224,,5.584039753035309,E,no rain
124,32.043384046371315,91.03778773051025,1.112009295385179,6.788143433830562,996.4515651641248,,1.4911600133830565,N,no rain
125,27.313289751944147,61.379750282611184,6.158725053507319,67.69077928446383,992.8782958846728,,7.581423598446383,SE,no rain
126,28.13135699549101,31.00444034182451,0.9251695513323744,91.36999730901168,1000.9114778050164,,9.94934540090117,N,no rain
127,22.53310954816756,72.80397267415287,8.600541415040748,61.34427335030937,1015.3401110036172,,6.946773005030937,S,rain
128,33.9020908680806,99.70810023879793,4.515998237809606,62.71912945576285,1047.9942950178986,,7.084258615576284,E,no rain
129,26.099754980740936,87.20740088283583,14.07295216583979,74.8403055339874,1035.4393309313398,,8.296376223398742,NW,no rain
130,20.596376213954493,73.20665626327036,4.403570531130021,93.60706086069423,992.0764492422109,,10.173051756069423,E,rain
131,25.15983035319811,94.00792207585197,1.6286367113267608,98.24770099875552,1036.1995483287585,,10.637115769875551,N,no rain
132,10.479829957733338,86.95071771557434,16.775945567999454,49.26848752549474,1029.706512092824,,5.739194422549474,NW,no rain
133,17.539370416863733,64.90475469180282,1.2006572058853004,94.50078340440056,1043.4058886928888,,10.262424010440055,N,no rain
134,26.504338437317127,71.38541997851672,15.019169186989842,35.92426406226436,1010.4294713467096,,4.404772076226436,NW,no rain
135,17.2519401802611,81.1904966442114,18.588506519632663,72.76448018535098,1040.6969077794768,,8.088793688535098,NW,rain
136,25.45038572497104,89.24983147852053,2.142582373627493,93.67956851643142,1028.8663176769414,,10.180302521643142,NE,no rain
137,20.719217523644154,34.0723481663698,11.193358597381875,1.623277738115958,999.116480327906,,0.9746734438115958,SW,no rain
138,13.386851605561256,84.23627000128057,9.034534205067356,92.0543242221186,1007.2843303942846,,10.01777809221186,S,rain
139,17.45705814890077,61.32524079847414,15.97420117432447,88.50501127176501,1038.6935012762328,,9.662846797176504,NW,no rain
131,25.15983035319811,94.00792207585197,1.6286367113267608,98.24770099875552,1036.1995483287585,,10.637115769875551,N,no rain
132,10.479829957733338,86.95071771557434,16.775945567999454,49.26848752549474,1029.706512092824,,5.739194422549474,NW,no rain
133,17.539370416863733,64.90475469180282,1.2006572058853004,94.50078340440056,1043.4058886928888,,10.262424010440055,N,no rain
134,26.504338437317127,71.38541997851672,15.019169186989842,35.92426406226436,1010.4294713467096,,4.404772076226436,NW,no rain
135,17.2519401802611,81.1904966442114,18.588506519632663,72.76448018535098,1040.6969077794768,,8.088793688535098,NW,rain
136,25.45038572497104,89.24983147852053,2.142582373627493,93.67956851643142,1028.8663176769414,,10.180302521643142,NE,no rain
137,20.719217523644154,34.0723481663698,11.193358597381875,1.623277738115958,999.116480327906,,0.9746734438115958,SW,no rain
138,13.386851605561256,84.23627000128057,9.034534205067356,92.0543242221186,1007.2843303942846,,10.01777809221186,S,rain
140,24.249122767531624,76.25589922110785,12.469600122093748,20.548580262251047,1036.5398595866036,,2.8672036962251046,W,no rain
141,24.77181903120433,83.5243107671195,5.565468731423051,40.97135997466685,997.1854180902884,,4.909481667466685,E,no rain
142,24.358131221239468,67.76513475192138,0.0293801228474044,12.291964328588456,1038.539172343128,,2.0415421028588456,N,no rain
143,26.33002049642834,41.096039540627935,9.657354576830317,74.71868070268448,1046.202995036753,,8.284213740268449,S,no rain
144,26.302581750042226,58.66687820627863,17.882177647869327,77.74135601794165,1041.4438621039235,,8.586481271794167,NW,no rain
145,20.785460885849343,35.38110956266658,18.107263406453345,88.09419204310186,1006.6901619399092,,9.621764874310184,NW,no rain
146,32.41366489627657,78.25104838086847,2.505939661069887,44.14519606716867,1017.8813256905678,,5.226865276716867,NE,no rain
147,19.189046751197413,96.75943273741584,17.21353934717378,63.00614901694244,1039.217244961105,,7.112960571694244,NW,rain
148,20.89662313164067,85.6676968556931,0.6886257159362841,84.36475202595983,1030.14802992812,,9.248820872595982,N,rain
149,32.298083875391804,57.28504959509832,1.846985506804244,9.337831724815803,1029.637345808971,,1.7461288424815804,N,no rain
150,30.154849726152143,70.90040472038461,19.324416247290007,11.91581675877671,999.9676022772971,,2.003927345877671,NW,no rain
151,27.59721458850916,51.29404730928084,7.739348143831095,81.7784653379687,1022.7561322958472,,8.99019220379687,SE,no rain
152,12.505672182807528,67.87319196884755,1.4156779330544178,44.19694737134859,983.8122781024264,,5.23204040713486,N,no rain
153,32.987065343616834,51.05088340492482,9.409107087070428,80.28693878272374,1000.8003179693268,,8.841039548272374,S,no rain
154,27.856032488727784,81.6827329759027,0.9227403946951762,0.0150381080855521,994.1952206333452,,0.8138494808085552,N,no rain
155,34.971175164196666,48.15390555909178,0.3274030979871911,11.502807960773351,1007.0910202007792,,1.9626264660773352,N,no rain
156,13.736207616449844,97.4814273303726,11.235004588717292,36.83432643678146,1031.6760710373514,,4.495778313678146,SW,no rain
157,31.70315143420536,76.3364112521472,4.224124395901933,39.76572005956746,998.2378789441088,,4.788917675956746,E,no rain
158,14.062323366909371,34.814449337869064,12.438251795765328,83.37578807060014,992.5240563917682,,9.149924477060017,W,no rain
159,25.388989107096105,30.75444344539852,6.6939852768736285,50.97824983290283,1038.9424972725683,,5.910170653290283,SE,no rain
160,13.095499571236038,99.79324409435704,2.6495406576920555,91.79645340523744,1044.0568574762483,,9.991991010523744,NE,rain
161,31.20020573305586,45.43539047510555,19.68803716456676,42.46977056919615,1011.235161743063,,5.059322726919615,NW,no rain
162,30.182973968125268,51.87939239200243,4.998828309641947,6.696385261630333,997.114844029909,,1.4819841961630331,E,no rain
163,24.22751846536483,44.58898099414758,1.2395429214839335,45.79620447204654,997.6656131261694,,5.391966117204654,N,no rain
164,20.17958243065,94.96712407298276,5.576732404006586,41.10087837148637,1009.132592141822,,4.922433507148637,E,no rain
165,11.729174886378452,75.64090017680299,5.034001118004232,54.94572519173973,1036.1710056298612,,6.306918189173973,E,rain
166,27.43571932861409,65.30704264892776,5.9929260843516,63.98291539559244,1019.30371765859,,7.210637209559244,E,no rain
167,21.33856706695172,69.03555701447993,7.113484624014925,5.8904470442266765,1020.413516280162,,1.4013903744226677,SE,no rain
168,28.051389986758696,52.25109931094311,16.10330361559138,61.7529432658452,1048.4710120946452,,6.98763999658452,NW,no rain
169,31.65955814821573,72.9922501654689,1.1956887189560383,13.22736703059394,985.4372637803368,,2.135082373059394,N,no rain
170,34.388037625072144,59.37202544184523,7.09065340131515,43.18131838784951,1013.250937531762,,5.130477508784951,SE,no rain
171,31.39508355981528,43.94597024969254,2.074910859304624,89.23301730765345,1013.5581606580906,,9.735647400765345,NE,no rain
172,10.29285210462505,75.9623569796917,19.6439329218008,13.383652807049607,1018.7781783038142,,2.1507109507049607,NW,no rain
173,18.99945161195909,56.16883984814484,2.879434646283064,20.875950660893228,991.7558166154002,,2.899940736089323,NE,no rain
174,28.24976406060145,84.9546465382013,9.58069889617592,42.301876341829306,991.8245503879313,,5.042533304182931,S,no rain
175,14.290741931536012,59.07764702566689,9.600868652078184,6.03938712493397,1009.0813992665568,,1.416284382493397,S,no rain
176,23.025915155103235,65.57899625323375,15.623564171369184,28.62766139163948,1022.4352079404034,,3.675111809163948,NW,no rain
177,11.35844970848134,85.12265354266273,5.442917425826666,7.746912782586235,1001.1961767523868,,1.5870369482586235,E,no rain
178,14.999913122410002,61.35146650438118,14.755477150333393,47.70436210737763,1014.8263442881504,,5.5827818807377625,NW,no rain
179,10.46304486151535,97.63547945869152,0.5267711828171473,57.33787248278139,1049.073009203233,,6.546132918278139,N,rain
180,29.842442583935515,85.51200670365782,18.54300875294647,74.92823555021944,982.130171217288,,8.305169225021945,NW,no rain
181,15.598117201509504,87.8501283720485,1.9791130251583544,92.32393801200276,1012.6107100077852,,10.044739471200277,N,rain
182,18.633792017422568,96.77443266926092,9.616590087571122,43.76208941199938,1013.173328813981,,5.1885546111999385,S,no rain
183,33.202032336639775,57.21954401902452,3.46859426523346,62.78099516269031,1028.4264472104385,,7.090445186269031,NE,no rain
184,27.61036004808832,70.60561849275196,7.372335459316483,6.006829089164412,998.6480080701192,,1.4130285789164412,SE,no rain
185,10.795973238282697,78.55142185569224,12.840410335389736,47.531382832000816,1035.9953847228517,,5.565483953200082,W,no rain
186,14.117353912447818,77.14209384784415,2.8494434995290296,87.00073629596982,1008.069539401854,,9.51241929959698,NE,rain
187,25.53696003749409,96.70557561927136,5.782170398608855,59.22786870825657,986.6613674833178,,6.735132540825657,E,no rain
188,24.430714715104187,50.18440437148342,13.583646654070195,37.51014129982331,1024.104234934337,,4.563359799982331,W,no rain
189,15.947320534362715,50.39530700381944,16.890890951942698,8.924627034682198,981.8475201079656,,1.7048083734682198,NW,no rain
190,33.355349948119844,94.26030814274029,11.85795524802031,49.85858788649463,1030.176153553989,,5.798204458649463,SW,no rain
191,25.3491488991474,85.95139492085917,10.45969330558047,91.87033173373462,980.8498208432392,,9.99937884337346,SW,no rain
192,23.39082007562396,44.23496368487184,2.1921802453997885,7.389422816593028,1021.7669141651854,,1.5512879516593028,NE,no rain
193,24.74774940886428,69.90328146649374,2.930809231065325,53.087141902468375,1040.9624385640802,,6.121059860246837,NE,no rain
194,28.25305073791924,82.20346138674299,19.16382742315099,42.63232854737952,1028.888589908336,,5.075578524737952,NW,no rain
195,17.798624886990048,54.71254733132564,0.0524972016729097,75.94638594043187,1023.7040628317312,,8.406984264043187,N,no rain
196,19.955526555402297,60.4067575854973,9.688373726948583,15.11504764453302,1010.225378770114,,2.323850434453302,S,no rain
197,15.246093724378053,70.27776281626251,15.126849614842492,17.11952773615818,1003.533686183473,,2.524298443615818,NW,no rain
198,14.654825147008404,62.69759902837474,4.199260604125568,71.60043512962876,1005.9206864660924,,7.972389182962877,E,no rain
199,33.60930974959834,82.71296730483229,9.19127432655727,67.99575134724469,1006.251849398722,,7.611920804724469,S,no rain
200,28.48876987623219,30.41571275781488,9.86122381890442,51.76827935162682,1017.091854060072,,5.989173605162683,S,no rain
201,22.26147021543917,60.42427670737354,5.207943154030561,0.4558070912777268,990.0331056746916,,0.8579263791277727,E,no rain
202,15.68536569933308,53.63069627302101,17.575025021323512,85.56647760152495,1041.7317354593738,,9.368993430152496,NW,no rain
203,16.358912044259824,72.64148369808788,18.50312360144465,98.73976729273946,1023.8112881013932,,10.686322399273944,NW,rain
204,11.450729008096893,84.31709093169518,14.986737008376537,66.74442074141515,1006.2105359480367,,7.486787744141515,NW,rain
205,20.86041563895302,35.33016135410712,0.17273183434094,93.32279456145662,1048.7548514880168,,10.144625126145662,N,no rain
206,17.794897049852565,41.064181352083466,12.578511354648317,75.78146029737168,1041.0769275637697,,8.390491699737169,W,no rain
207,27.408587220386487,76.55571368994234,4.642237359611984,68.4161923204092,1022.4771332674724,,7.653964902040919,E,no rain
208,19.443795982312025,81.6881708710792,5.343693182279312,35.126349593570296,1006.0224172917476,,4.32498062935703,E,no rain
209,14.49009193899087,71.17412439551848,3.676079098082472,7.965966509987554,1005.8365699199188,,1.6089423209987554,NE,no rain
210,10.61696820978328,98.79623442775484,11.448228569131826,3.217089088584668,984.669470844575,,1.1340545788584668,SW,no rain
211,11.681240786581215,64.96230423746022,8.93437311906995,45.05615335624683,1003.976467955096,,5.317961005624683,S,no rain
212,26.98481933746418,39.540463456835056,3.871282187388676,45.95357416106378,997.1978959903248,,5.407703086106378,NE,no rain
213,21.34242111390113,78.0403742259756,18.65281862040236,38.6185243241645,1022.5985785585792,,4.674198102416449,NW,no rain
214,23.414480277718056,72.14528655363587,4.784463066388627,2.992301438932965,1030.411443989305,,1.1115758138932963,E,no rain
215,32.41678232600855,71.32950325211844,15.57477807014244,19.934523688195405,1000.4697367400196,,2.8057980388195407,NW,no rain
216,34.758473684917604,68.20975446724788,0.493818005072586,13.651449970910868,1018.2303249593176,,2.177490667091087,N,no rain
217,15.422424609961848,95.73669966846772,3.669602170079138,1.2738601599584398,1035.0955750214596,,0.939731685995844,NE,no rain
218,26.57695507750252,39.04094777785906,16.37732135026197,61.913356412323,1024.9332667189794,,7.0036813112323,NW,no rain
219,16.583059418428768,35.12381089674849,10.728531122016957,9.894596464814098,1032.0562918755031,,1.8018053164814096,SW,no rain
220,10.516274986643218,40.78820185641239,12.92215067500411,14.838953551695877,995.2655781405856,,2.2962410251695875,W,no rain
221,28.959466345903536,47.14931469334653,8.577967827456112,9.911316292865136,1024.453492511405,,1.8034772992865136,S,no rain
222,18.000428770561697,71.50624236055285,8.71264259381061,76.46654092051192,999.1649019163876,,8.458999762051192,S,rain
223,19.58659735429745,72.86976743677141,2.5080802759693466,88.33784034832107,996.15254117977,,9.646129704832106,NE,rain
224,24.707927838840146,46.2821314219959,3.419852919367441,11.879402978137431,998.9656095407578,,2.0002859678137432,NE,no rain
